kind,year_folder,type,slug,date_in_name,modified,size_bytes,path,name,cloudinary_url,upload_status,softr_url
image,2025,feature-card,generate-shot-example-storyboard-skincare-dropper-creator-mockup,2025-04,2025-04-11,157363,images/2025/brieflee_feature-card_generate-shot-example-storyboard-skincare-dropper-creator-mockup_2025-04-v6.png,brieflee_feature-card_generate-shot-example-storyboard-skincare-dropper-creator-mockup_2025-04-v6.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_generate-shot-example-storyboard-skincare-dropper-creator-mockup_2025-04-v6.png,uploaded,
image,2025,feature-card,glow-for-it-inspo-analyse-into-new-ai-brief-flow-mockup,2025-04,2025-04-11,113973,images/2025/brieflee_feature-card_glow-for-it-inspo-analyse-into-new-ai-brief-flow-mockup_2025-04-v8.png,brieflee_feature-card_glow-for-it-inspo-analyse-into-new-ai-brief-flow-mockup_2025-04-v8.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_glow-for-it-inspo-analyse-into-new-ai-brief-flow-mockup_2025-04-v8.png,uploaded,
image,2025,feature-card,instagram-post-phone-mockup-creator-prize-feed-blue-bg,2025-07,2025-07-27,927409,images/2025/brieflee_feature-card_instagram-post-phone-mockup-creator-prize-feed-blue-bg_2025-07-v2.png,brieflee_feature-card_instagram-post-phone-mockup-creator-prize-feed-blue-bg_2025-07-v2.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_instagram-post-phone-mockup-creator-prize-feed-blue-bg_2025-07-v2.png,uploaded,
image,2025,feature-card,multi-brief-projects-feature-graphic,2025-12,2025-12-09,4156736,images/2025/brieflee_feature-card_multi-brief-projects-feature-graphic_2025-12.png,brieflee_feature-card_multi-brief-projects-feature-graphic_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_multi-brief-projects-feature-graphic_2025-12.png,uploaded,
image,2025,feature-card,outfit-of-the-day-reviewed-content-card-original-content-badge,2025-12,2025-12-09,6175783,images/2025/brieflee_feature-card_outfit-of-the-day-reviewed-content-card-original-content-badge_2025-12.png,brieflee_feature-card_outfit-of-the-day-reviewed-content-card-original-content-badge_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_outfit-of-the-day-reviewed-content-card-original-content-badge_2025-12.png,uploaded,
image,2025,feature-card,output-videos-grid-with-engagement-bars-creator-stats-mockup,2025-04,2025-04-11,165033,images/2025/brieflee_feature-card_output-videos-grid-with-engagement-bars-creator-stats-mockup_2025-04-v7.png,brieflee_feature-card_output-videos-grid-with-engagement-bars-creator-stats-mockup_2025-04-v7.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_output-videos-grid-with-engagement-bars-creator-stats-mockup_2025-04-v7.png,uploaded,
image,2025,feature-card,review-modes-autonomous-manual-hybrid-creator-video-mockup,2025-12,2025-12-09,5511107,images/2025/brieflee_feature-card_review-modes-autonomous-manual-hybrid-creator-video-mockup_2025-12.png,brieflee_feature-card_review-modes-autonomous-manual-hybrid-creator-video-mockup_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_review-modes-autonomous-manual-hybrid-creator-video-mockup_2025-12.png,uploaded,
image,2025,feature-card,review-modes-selector-automatic-manual-hybrid-creator-video-mockup,2025-12,2025-12-09,5483394,images/2025/brieflee_feature-card_review-modes-selector-automatic-manual-hybrid-creator-video-mockup_2025-12-v2.png,brieflee_feature-card_review-modes-selector-automatic-manual-hybrid-creator-video-mockup_2025-12-v2.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_review-modes-selector-automatic-manual-hybrid-creator-video-mockup_2025-12-v2.png,uploaded,
image,2025,feature-card,reviewed-content-feature-card-1,2025-12,2025-12-09,10621237,_compressed/brieflee_feature-card_reviewed-content-feature-card-1_2025-12.png,brieflee_feature-card_reviewed-content-feature-card-1_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_reviewed-content-feature-card-1_2025-12_q2doh4.png,uploaded after compression (PNG re-saved at lower res),
image,2025,feature-card,reviewed-content-feature-card-2,2025-12,2025-12-09,7163304,images/2025/brieflee_feature-card_reviewed-content-feature-card-2_2025-12.png,brieflee_feature-card_reviewed-content-feature-card-2_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_reviewed-content-feature-card-2_2025-12.png,uploaded,
image,2025,feature-card,reviewed-content-feature-card-3-v2,2025-12,2025-12-09,3524892,images/2025/brieflee_feature-card_reviewed-content-feature-card-3-v2_2025-12.png,brieflee_feature-card_reviewed-content-feature-card-3-v2_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_reviewed-content-feature-card-3-v2_2025-12.png,uploaded,
image,2025,feature-card,reviewed-content-feature-card-4,2025-12,2025-12-09,5871681,images/2025/brieflee_feature-card_reviewed-content-feature-card-4_2025-12.png,brieflee_feature-card_reviewed-content-feature-card-4_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_reviewed-content-feature-card-4_2025-12.png,uploaded,
image,2025,feature-card,reviewed-content-male-creator-cta-original-content-badge-card,2025-12,2025-12-09,5276720,images/2025/brieflee_feature-card_reviewed-content-male-creator-cta-original-content-badge-card_2025-12.png,brieflee_feature-card_reviewed-content-male-creator-cta-original-content-badge-card_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_reviewed-content-male-creator-cta-original-content-badge-card_2025-12.png,uploaded,
image,2025,feature-card,rewards-grid-cash-credit-product-tiles-blue-mockup,2025-07,2025-07-27,419242,images/2025/brieflee_feature-card_rewards-grid-cash-credit-product-tiles-blue-mockup_2025-07-v2.png,brieflee_feature-card_rewards-grid-cash-credit-product-tiles-blue-mockup_2025-07-v2.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_rewards-grid-cash-credit-product-tiles-blue-mockup_2025-07-v2.png,uploaded,
image,2025,feature-card,smart-rewards-cash-credit-product-selector-mockup-blue-bg-v2,2025-07,2025-07-27,400893,images/2025/brieflee_feature-card_smart-rewards-cash-credit-product-selector-mockup-blue-bg-v2_2025-07-v2.png,brieflee_feature-card_smart-rewards-cash-credit-product-selector-mockup-blue-bg-v2_2025-07-v2.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_smart-rewards-cash-credit-product-selector-mockup-blue-bg-v2_2025-07-v2.png,uploaded,
image,2025,feature-card,smart-rewards-cash-credit-product-selector-mockup-blue-bg,2025-07,2025-07-27,457023,images/2025/brieflee_feature-card_smart-rewards-cash-credit-product-selector-mockup-blue-bg_2025-07.png,brieflee_feature-card_smart-rewards-cash-credit-product-selector-mockup-blue-bg_2025-07.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_smart-rewards-cash-credit-product-selector-mockup-blue-bg_2025-07.png,uploaded,
image,,feature-card,submission-tracking-animated-feature-mockup-original,2025-12,2025-12-09,17520280,oversized_gifs/brieflee_feature-card_submission-tracking-animated-feature-mockup-original_2025-12.gif,brieflee_feature-card_submission-tracking-animated-feature-mockup-original_2025-12.gif,,"served from Softr (oversized GIF, not on Cloudinary)",https://assets.softr-files.com/applications/5c5521fd-af6f-4488-9edf-1add48539912/assets/3e054a4f-136a-422b-99e5-148a58f2cc55.gif
image,,feature-card,submission-tracking-animated-feature-mockup,2025-12,2025-12-09,11175697,oversized_gifs/brieflee_feature-card_submission-tracking-animated-feature-mockup_2025-12-v2.gif,brieflee_feature-card_submission-tracking-animated-feature-mockup_2025-12-v2.gif,,"served from Softr (oversized GIF, not on Cloudinary)",https://assets.softr-files.com/applications/5c5521fd-af6f-4488-9edf-1add48539912/assets/67cf964b-07bc-4141-a753-d8aa833704ef.gif
image,2025,feature-card,submission-tracking-feature-graphic,2025-12,2025-12-09,2895223,images/2025/brieflee_feature-card_submission-tracking-feature-graphic_2025-12.png,brieflee_feature-card_submission-tracking-feature-graphic_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_submission-tracking-feature-graphic_2025-12.png,uploaded,
image,2025,feature-card,swipe-video-feature-graphic-blue,2025-04,2025-04-03,19579,images/2025/brieflee_feature-card_swipe-video-feature-graphic-blue_2025-04.png,brieflee_feature-card_swipe-video-feature-graphic-blue_2025-04.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_swipe-video-feature-graphic-blue_2025-04.png,uploaded,
image,2025,feature-card,team-collaboration-share-popover-with-avatar-row-blue-gradient,2025-12,2025-12-09,4190121,images/2025/brieflee_feature-card_team-collaboration-share-popover-with-avatar-row-blue-gradient_2025-12.png,brieflee_feature-card_team-collaboration-share-popover-with-avatar-row-blue-gradient_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_team-collaboration-share-popover-with-avatar-row-blue-gradient_2025-12.png,uploaded,
image,2025,feature-card,three-frame-storyboard-hook-story1-story3-matcha-creator-mockup,2025-04,2025-04-10,139942,images/2025/brieflee_feature-card_three-frame-storyboard-hook-story1-story3-matcha-creator-mockup_2025-04-v9.png,brieflee_feature-card_three-frame-storyboard-hook-story1-story3-matcha-creator-mockup_2025-04-v9.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_three-frame-storyboard-hook-story1-story3-matcha-creator-mockup_2025-04-v9.png,uploaded,
image,2025,feature-card,three-review-modes-feature-graphic-blue,2025-12,2025-12-09,1967194,images/2025/brieflee_feature-card_three-review-modes-feature-graphic-blue_2025-12.png,brieflee_feature-card_three-review-modes-feature-graphic-blue_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_three-review-modes-feature-graphic-blue_2025-12.png,uploaded,
image,2025,feature-card,usage-rights-setup-form-ui-mockup-creator-sidebar-cursor-v5,2025-07,2025-07-25,372440,images/2025/brieflee_feature-card_usage-rights-setup-form-ui-mockup-creator-sidebar-cursor-v5_2025-07-v5.png,brieflee_feature-card_usage-rights-setup-form-ui-mockup-creator-sidebar-cursor-v5_2025-07-v5.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_usage-rights-setup-form-ui-mockup-creator-sidebar-cursor-v5_2025-07-v5.png,uploaded,
image,2025,feature-card,usage-rights-setup-form-ui-mockup-with-creator-sidebar,2025-07,2025-07-25,371303,images/2025/brieflee_feature-card_usage-rights-setup-form-ui-mockup-with-creator-sidebar_2025-07-v4.png,brieflee_feature-card_usage-rights-setup-form-ui-mockup-with-creator-sidebar_2025-07-v4.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_usage-rights-setup-form-ui-mockup-with-creator-sidebar_2025-07-v4.png,uploaded,
image,2025,feature-card,video-breakdown-analysis-three-frame-skincare-storyboard-mockup,2025-12,2025-12-09,4568286,images/2025/brieflee_feature-card_video-breakdown-analysis-three-frame-skincare-storyboard-mockup_2025-12.png,brieflee_feature-card_video-breakdown-analysis-three-frame-skincare-storyboard-mockup_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_video-breakdown-analysis-three-frame-skincare-storyboard-mockup_2025-12.png,uploaded,
image,,feature-card,video-edits-animated-feature-mockup-blue-glow,2025-12,2025-12-09,16347041,oversized_gifs/brieflee_feature-card_video-edits-animated-feature-mockup-blue-glow_2025-12.gif,brieflee_feature-card_video-edits-animated-feature-mockup-blue-glow_2025-12.gif,,oversized GIF — needs ffmpeg compression OR use Softr URL,
image,2025,feature-card,visual-brief-examples-feature-graphic,2025-12,2025-12-09,3493877,images/2025/brieflee_feature-card_visual-brief-examples-feature-graphic_2025-12.png,brieflee_feature-card_visual-brief-examples-feature-graphic_2025-12.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_feature-card_visual-brief-examples-feature-graphic_2025-12.png,uploaded,
image,2025,hero,animated-hero-banner-blue-gradient,2025-12,2025-12-15,4815275,images/2025/brieflee_hero_animated-hero-banner-blue-gradient_2025-12.gif,brieflee_hero_animated-hero-banner-blue-gradient_2025-12.gif,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_hero_animated-hero-banner-blue-gradient_2025-12.gif,uploaded,
image,2025,icon,ai-sparkles-trio-periwinkle-blue-flat-icon,2025-04,2025-04-03,17050,images/2025/brieflee_icon_ai-sparkles-trio-periwinkle-blue-flat-icon_2025-04.png,brieflee_icon_ai-sparkles-trio-periwinkle-blue-flat-icon_2025-04.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_icon_ai-sparkles-trio-periwinkle-blue-flat-icon_2025-04.png,uploaded,
image,2025,icon,downward-trend-arrow-decline-pink-engraving-circle,2025-07,2025-07-27,121006,images/2025/brieflee_icon_downward-trend-arrow-decline-pink-engraving-circle_2025-07.png,brieflee_icon_downward-trend-arrow-decline-pink-engraving-circle_2025-07.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_icon_downward-trend-arrow-decline-pink-engraving-circle_2025-07.png,uploaded,
image,2025,icon,magnifying-glass-discover-blue-flat-sticker-icon,2025-04,2025-04-03,41227,images/2025/brieflee_icon_magnifying-glass-discover-blue-flat-sticker-icon_2025-04.png,brieflee_icon_magnifying-glass-discover-blue-flat-sticker-icon_2025-04.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_icon_magnifying-glass-discover-blue-flat-sticker-icon_2025-04.png,uploaded,
image,2025,icon,movie-clapperboard-periwinkle-flat-icon-with-cursor,2025-04,2025-04-03,36048,images/2025/brieflee_icon_movie-clapperboard-periwinkle-flat-icon-with-cursor_2025-04.png,brieflee_icon_movie-clapperboard-periwinkle-flat-icon-with-cursor_2025-04.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_icon_movie-clapperboard-periwinkle-flat-icon-with-cursor_2025-04.png,uploaded,
image,2025,icon,thumbs-down-line-icon-pink-circle,2025-07,2025-07-27,8614,images/2025/brieflee_icon_thumbs-down-line-icon-pink-circle_2025-07.png,brieflee_icon_thumbs-down-line-icon-pink-circle_2025-07.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_icon_thumbs-down-line-icon-pink-circle_2025-07.png,uploaded,
image,2025,illustration,3d-document-with-purple-pen-engraving-style-render,2025-04,2025-04-11,110475,images/2025/brieflee_illustration_3d-document-with-purple-pen-engraving-style-render_2025-04.png,brieflee_illustration_3d-document-with-purple-pen-engraving-style-render_2025-04.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_3d-document-with-purple-pen-engraving-style-render_2025-04.png,uploaded,
image,2025,illustration,bullseye-target-with-purple-arrow-cartoon-v2,2025-03,2025-03-21,76904,images/2025/brieflee_illustration_bullseye-target-with-purple-arrow-cartoon-v2_2025-03-v2.png,brieflee_illustration_bullseye-target-with-purple-arrow-cartoon-v2_2025-03-v2.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_bullseye-target-with-purple-arrow-cartoon-v2_2025-03-v2.png,uploaded,
image,2025,illustration,bullseye-target-with-purple-arrow-cartoon,2025-03,2025-03-21,72655,images/2025/brieflee_illustration_bullseye-target-with-purple-arrow-cartoon_2025-03-v3.png,brieflee_illustration_bullseye-target-with-purple-arrow-cartoon_2025-03-v3.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_bullseye-target-with-purple-arrow-cartoon_2025-03-v3.png,uploaded,
image,2025,illustration,credit-card-bill-debt-ball-and-chain-pink-engraving-circle,2025-08,2025-08-22,389265,images/2025/brieflee_illustration_credit-card-bill-debt-ball-and-chain-pink-engraving-circle_2025-08.png,brieflee_illustration_credit-card-bill-debt-ball-and-chain-pink-engraving-circle_2025-08.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_credit-card-bill-debt-ball-and-chain-pink-engraving-circle_2025-08.png,uploaded,
image,2025,illustration,fire-flame-cartoon-red-yellow-v2,2025-03,2025-03-21,68109,images/2025/brieflee_illustration_fire-flame-cartoon-red-yellow-v2_2025-03-v2.png,brieflee_illustration_fire-flame-cartoon-red-yellow-v2_2025-03-v2.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_fire-flame-cartoon-red-yellow-v2_2025-03-v2.png,uploaded,
image,2025,illustration,fire-flame-cartoon-red-yellow,2025-03,2025-03-21,65676,images/2025/brieflee_illustration_fire-flame-cartoon-red-yellow_2025-03-v3.png,brieflee_illustration_fire-flame-cartoon-red-yellow_2025-03-v3.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_fire-flame-cartoon-red-yellow_2025-03-v3.png,uploaded,
image,2025,illustration,looking-eyes-emoji-large-cartoon-periwinkle-shadow,2025-03,2025-03-21,59212,images/2025/brieflee_illustration_looking-eyes-emoji-large-cartoon-periwinkle-shadow_2025-03-v6.png,brieflee_illustration_looking-eyes-emoji-large-cartoon-periwinkle-shadow_2025-03-v6.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_looking-eyes-emoji-large-cartoon-periwinkle-shadow_2025-03-v6.png,uploaded,
